Image_Name,sample_name,loaction_in_img,original_img_name,resolution_v_of_orignal_image,resolution_h_of_orignal_image,magnification,encoding
JSC267_51_284_2048_2000_.tif,284,51,JSC267,2048,2048,2000,9
JSC267_52_284_2048_2000_.tif,284,52,JSC267,2048,2048,2000,9
JSC267_53_284_2048_2000_.tif,284,53,JSC267,2048,2048,2000,9
JSC267_54_284_2048_2000_.tif,284,54,JSC267,2048,2048,2000,9
JSC267_55_284_2048_2000_.tif,284,55,JSC267,2048,2048,2000,9
JSC267_56_284_2048_2000_.tif,284,56,JSC267,2048,2048,2000,9
JSC267_57_284_2048_2000_.tif,284,57,JSC267,2048,2048,2000,9
JSC267_60_284_2048_2000_.tif,284,60,JSC267,2048,2048,2000,9
JSC267_61_284_2048_2000_.tif,284,61,JSC267,2048,2048,2000,9
JSC267_62_284_2048_2000_.tif,284,62,JSC267,2048,2048,2000,9
JSC267_63_284_2048_2000_.tif,284,63,JSC267,2048,2048,2000,9
JSC267_64_284_2048_2000_.tif,284,64,JSC267,2048,2048,2000,9
JSC267_65_284_2048_2000_.tif,284,65,JSC267,2048,2048,2000,9
JSC267_66_284_2048_2000_.tif,284,66,JSC267,2048,2048,2000,9
JSC267_67_284_2048_2000_.tif,284,67,JSC267,2048,2048,2000,9
JSC267_70_284_2048_2000_.tif,284,70,JSC267,2048,2048,2000,9
JSC267_71_284_2048_2000_.tif,284,71,JSC267,2048,2048,2000,9
JSC267_72_284_2048_2000_.tif,284,72,JSC267,2048,2048,2000,9
JSC267_73_284_2048_2000_.tif,284,73,JSC267,2048,2048,2000,9
JSC267_74_284_2048_2000_.tif,284,74,JSC267,2048,2048,2000,9
JSC267_75_284_2048_2000_.tif,284,75,JSC267,2048,2048,2000,9
JSC267_76_284_2048_2000_.tif,284,76,JSC267,2048,2048,2000,9
JSC267_77_284_2048_2000_.tif,284,77,JSC267,2048,2048,2000,9
JSC268_00_284_2048_500_.tif ,284,00,JSC268,2048,2048,500,9
JSC268_01_284_2048_500_.tif ,284,01,JSC268,2048,2048,500,9
JSC268_02_284_2048_500_.tif ,284,02,JSC268,2048,2048,500,9
JSC268_03_284_2048_500_.tif ,284,03,JSC268,2048,2048,500,9
JSC268_04_284_2048_500_.tif ,284,04,JSC268,2048,2048,500,9
JSC268_05_284_2048_500_.tif ,284,05,JSC268,2048,2048,500,9
JSC268_06_284_2048_500_.tif ,284,06,JSC268,2048,2048,500,9
JSC268_07_284_2048_500_.tif ,284,07,JSC268,2048,2048,500,9
JSC268_10_284_2048_500_.tif ,284,10,JSC268,2048,2048,500,9
JSC268_11_284_2048_500_.tif ,284,11,JSC268,2048,2048,500,9
JSC268_12_284_2048_500_.tif ,284,12,JSC268,2048,2048,500,9
JSC268_13_284_2048_500_.tif ,284,13,JSC268,2048,2048,500,9
JSC268_14_284_2048_500_.tif ,284,14,JSC268,2048,2048,500,9
JSC268_15_284_2048_500_.tif ,284,15,JSC268,2048,2048,500,9
JSC268_16_284_2048_500_.tif ,284,16,JSC268,2048,2048,500,9
JSC268_17_284_2048_500_.tif ,284,17,JSC268,2048,2048,500,9
JSC268_20_284_2048_500_.tif ,284,20,JSC268,2048,2048,500,9
JSC268_21_284_2048_500_.tif ,284,21,JSC268,2048,2048,500,9
JSC268_22_284_2048_500_.tif ,284,22,JSC268,2048,2048,500,9
JSC268_23_284_2048_500_.tif ,284,23,JSC268,2048,2048,500,9
JSC268_24_284_2048_500_.tif ,284,24,JSC268,2048,2048,500,9
JSC268_25_284_2048_500_.tif ,284,25,JSC268,2048,2048,500,9
JSC268_26_284_2048_500_.tif ,284,26,JSC268,2048,2048,500,9
JSC268_27_284_2048_500_.tif ,284,27,JSC268,2048,2048,500,9
JSC268_30_284_2048_500_.tif ,284,30,JSC268,2048,2048,500,9
JSC268_31_284_2048_500_.tif ,284,31,JSC268,2048,2048,500,9
JSC268_32_284_2048_500_.tif ,284,32,JSC268,2048,2048,500,9
JSC268_33_284_2048_500_.tif ,284,33,JSC268,2048,2048,500,9
JSC268_34_284_2048_500_.tif ,284,34,JSC268,2048,2048,500,9
JSC268_35_284_2048_500_.tif ,284,35,JSC268,2048,2048,500,9
JSC268_36_284_2048_500_.tif ,284,36,JSC268,2048,2048,500,9
JSC268_37_284_2048_500_.tif ,284,37,JSC268,2048,2048,500,9
JSC268_40_284_2048_500_.tif ,284,40,JSC268,2048,2048,500,9
JSC268_41_284_2048_500_.tif ,284,41,JSC268,2048,2048,500,9
JSC268_42_284_2048_500_.tif ,284,42,JSC268,2048,2048,500,9
JSC268_43_284_2048_500_.tif ,284,43,JSC268,2048,2048,500,9
JSC268_44_284_2048_500_.tif ,284,44,JSC268,2048,2048,500,9
JSC268_45_284_2048_500_.tif ,284,45,JSC268,2048,2048,500,9
JSC268_46_284_2048_500_.tif ,284,46,JSC268,2048,2048,500,9
JSC268_47_284_2048_500_.tif ,284,47,JSC268,2048,2048,500,9
JSC268_50_284_2048_500_.tif ,284,50,JSC268,2048,2048,500,9
JSC268_51_284_2048_500_.tif ,284,51,JSC268,2048,2048,500,9
JSC268_52_284_2048_500_.tif ,284,52,JSC268,2048,2048,500,9
JSC268_53_284_2048_500_.tif ,284,53,JSC268,2048,2048,500,9
JSC268_54_284_2048_500_.tif ,284,54,JSC268,2048,2048,500,9
JSC268_55_284_2048_500_.tif ,284,55,JSC268,2048,2048,500,9
JSC268_56_284_2048_500_.tif ,284,56,JSC268,2048,2048,500,9
JSC268_57_284_2048_500_.tif ,284,57,JSC268,2048,2048,500,9
JSC268_60_284_2048_500_.tif ,284,60,JSC268,2048,2048,500,9
JSC268_61_284_2048_500_.tif ,284,61,JSC268,2048,2048,500,9
JSC268_62_284_2048_500_.tif ,284,62,JSC268,2048,2048,500,9
JSC268_63_284_2048_500_.tif ,284,63,JSC268,2048,2048,500,9
JSC268_64_284_2048_500_.tif ,284,64,JSC268,2048,2048,500,9
JSC268_65_284_2048_500_.tif ,284,65,JSC268,2048,2048,500,9
JSC268_66_284_2048_500_.tif ,284,66,JSC268,2048,2048,500,9
JSC268_67_284_2048_500_.tif ,284,67,JSC268,2048,2048,500,9
JSC268_70_284_2048_500_.tif ,284,70,JSC268,2048,2048,500,9
JSC268_71_284_2048_500_.tif ,284,71,JSC268,2048,2048,500,9
JSC268_72_284_2048_500_.tif ,284,72,JSC268,2048,2048,500,9
JSC268_73_284_2048_500_.tif ,284,73,JSC268,2048,2048,500,9
JSC268_74_284_2048_500_.tif ,284,74,JSC268,2048,2048,500,9
JSC268_75_284_2048_500_.tif ,284,75,JSC268,2048,2048,500,9
JSC268_76_284_2048_500_.tif ,284,76,JSC268,2048,2048,500,9
JSC268_77_284_2048_500_.tif ,284,77,JSC268,2048,2048,500,9
JSC269_00_104_2048_500_.tif ,104,00,JSC269,2048,2048,500,1
JSC269_01_104_2048_500_.tif ,104,01,JSC269,2048,2048,500,1
JSC269_02_104_2048_500_.tif ,104,02,JSC269,2048,2048,500,1
JSC269_03_104_2048_500_.tif ,104,03,JSC269,2048,2048,500,1
JSC269_04_104_2048_500_.tif ,104,04,JSC269,2048,2048,500,1
JSC269_05_104_2048_500_.tif ,104,05,JSC269,2048,2048,500,1
JSC269_06_104_2048_500_.tif ,104,06,JSC269,2048,2048,500,1
JSC269_07_104_2048_500_.tif ,104,07,JSC269,2048,2048,500,1
JSC269_10_104_2048_500_.tif ,104,10,JSC269,2048,2048,500,1
JSC269_11_104_2048_500_.tif ,104,11,JSC269,2048,2048,500,1
JSC269_12_104_2048_500_.tif ,104,12,JSC269,2048,2048,500,1
JSC269_13_104_2048_500_.tif ,104,13,JSC269,2048,2048,500,1
JSC269_14_104_2048_500_.tif ,104,14,JSC269,2048,2048,500,1
JSC269_15_104_2048_500_.tif ,104,15,JSC269,2048,2048,500,1
JSC269_16_104_2048_500_.tif ,104,16,JSC269,2048,2048,500,1
JSC269_17_104_2048_500_.tif ,104,17,JSC269,2048,2048,500,1
JSC269_20_104_2048_500_.tif ,104,20,JSC269,2048,2048,500,1
JSC269_21_104_2048_500_.tif ,104,21,JSC269,2048,2048,500,1
JSC269_22_104_2048_500_.tif ,104,22,JSC269,2048,2048,500,1
JSC269_23_104_2048_500_.tif ,104,23,JSC269,2048,2048,500,1
JSC269_24_104_2048_500_.tif ,104,24,JSC269,2048,2048,500,1
JSC269_25_104_2048_500_.tif ,104,25,JSC269,2048,2048,500,1
JSC269_26_104_2048_500_.tif ,104,26,JSC269,2048,2048,500,1
JSC269_27_104_2048_500_.tif ,104,27,JSC269,2048,2048,500,1
JSC269_30_104_2048_500_.tif ,104,30,JSC269,2048,2048,500,1
JSC269_31_104_2048_500_.tif ,104,31,JSC269,2048,2048,500,1
JSC269_32_104_2048_500_.tif ,104,32,JSC269,2048,2048,500,1
JSC269_33_104_2048_500_.tif ,104,33,JSC269,2048,2048,500,1
JSC269_34_104_2048_500_.tif ,104,34,JSC269,2048,2048,500,1
JSC269_35_104_2048_500_.tif ,104,35,JSC269,2048,2048,500,1
JSC269_36_104_2048_500_.tif ,104,36,JSC269,2048,2048,500,1
JSC269_37_104_2048_500_.tif ,104,37,JSC269,2048,2048,500,1
JSC269_40_104_2048_500_.tif ,104,40,JSC269,2048,2048,500,1
JSC269_41_104_2048_500_.tif ,104,41,JSC269,2048,2048,500,1
JSC269_42_104_2048_500_.tif ,104,42,JSC269,2048,2048,500,1
JSC269_43_104_2048_500_.tif ,104,43,JSC269,2048,2048,500,1
JSC269_44_104_2048_500_.tif ,104,44,JSC269,2048,2048,500,1
JSC269_45_104_2048_500_.tif ,104,45,JSC269,2048,2048,500,1
JSC269_46_104_2048_500_.tif ,104,46,JSC269,2048,2048,500,1
JSC269_47_104_2048_500_.tif ,104,47,JSC269,2048,2048,500,1
JSC269_50_104_2048_500_.tif ,104,50,JSC269,2048,2048,500,1
JSC269_51_104_2048_500_.tif ,104,51,JSC269,2048,2048,500,1
JSC269_52_104_2048_500_.tif ,104,52,JSC269,2048,2048,500,1
JSC269_53_104_2048_500_.tif ,104,53,JSC269,2048,2048,500,1
JSC269_54_104_2048_500_.tif ,104,54,JSC269,2048,2048,500,1
JSC269_55_104_2048_500_.tif ,104,55,JSC269,2048,2048,500,1
JSC269_56_104_2048_500_.tif ,104,56,JSC269,2048,2048,500,1
JSC269_57_104_2048_500_.tif ,104,57,JSC269,2048,2048,500,1
JSC269_60_104_2048_500_.tif ,104,60,JSC269,2048,2048,500,1
JSC269_61_104_2048_500_.tif ,104,61,JSC269,2048,2048,500,1
JSC269_62_104_2048_500_.tif ,104,62,JSC269,2048,2048,500,1
JSC269_63_104_2048_500_.tif ,104,63,JSC269,2048,2048,500,1
JSC269_64_104_2048_500_.tif ,104,64,JSC269,2048,2048,500,1
JSC269_65_104_2048_500_.tif ,104,65,JSC269,2048,2048,500,1
JSC269_66_104_2048_500_.tif ,104,66,JSC269,2048,2048,500,1
JSC269_67_104_2048_500_.tif ,104,67,JSC269,2048,2048,500,1
JSC269_70_104_2048_500_.tif ,104,70,JSC269,2048,2048,500,1
JSC269_71_104_2048_500_.tif ,104,71,JSC269,2048,2048,500,1
JSC269_72_104_2048_500_.tif ,104,72,JSC269,2048,2048,500,1
JSC269_73_104_2048_500_.tif ,104,73,JSC269,2048,2048,500,1
JSC269_74_104_2048_500_.tif ,104,74,JSC269,2048,2048,500,1
JSC269_75_104_2048_500_.tif ,104,75,JSC269,2048,2048,500,1
JSC269_76_104_2048_500_.tif ,104,76,JSC269,2048,2048,500,1
JSC269_77_104_2048_500_.tif ,104,77,JSC269,2048,2048,500,1
JSC270_00_104_2048_2000_.tif,104,00,JSC270,2048,2048,2000,1
JSC270_01_104_2048_2000_.tif,104,01,JSC270,2048,2048,2000,1
JSC270_02_104_2048_2000_.tif,104,02,JSC270,2048,2048,2000,1
JSC270_03_104_2048_2000_.tif,104,03,JSC270,2048,2048,2000,1
JSC270_04_104_2048_2000_.tif,104,04,JSC270,2048,2048,2000,1
JSC270_05_104_2048_2000_.tif,104,05,JSC270,2048,2048,2000,1
JSC270_06_104_2048_2000_.tif,104,06,JSC270,2048,2048,2000,1
JSC270_07_104_2048_2000_.tif,104,07,JSC270,2048,2048,2000,1
JSC270_10_104_2048_2000_.tif,104,10,JSC270,2048,2048,2000,1
JSC270_11_104_2048_2000_.tif,104,11,JSC270,2048,2048,2000,1
JSC270_12_104_2048_2000_.tif,104,12,JSC270,2048,2048,2000,1
JSC270_13_104_2048_2000_.tif,104,13,JSC270,2048,2048,2000,1
JSC270_14_104_2048_2000_.tif,104,14,JSC270,2048,2048,2000,1
JSC270_15_104_2048_2000_.tif,104,15,JSC270,2048,2048,2000,1
JSC270_16_104_2048_2000_.tif,104,16,JSC270,2048,2048,2000,1
JSC270_17_104_2048_2000_.tif,104,17,JSC270,2048,2048,2000,1
JSC270_20_104_2048_2000_.tif,104,20,JSC270,2048,2048,2000,1
JSC270_21_104_2048_2000_.tif,104,21,JSC270,2048,2048,2000,1
JSC270_22_104_2048_2000_.tif,104,22,JSC270,2048,2048,2000,1
JSC270_23_104_2048_2000_.tif,104,23,JSC270,2048,2048,2000,1
JSC270_24_104_2048_2000_.tif,104,24,JSC270,2048,2048,2000,1
JSC270_25_104_2048_2000_.tif,104,25,JSC270,2048,2048,2000,1
JSC270_26_104_2048_2000_.tif,104,26,JSC270,2048,2048,2000,1
JSC270_27_104_2048_2000_.tif,104,27,JSC270,2048,2048,2000,1
JSC270_30_104_2048_2000_.tif,104,30,JSC270,2048,2048,2000,1
JSC270_31_104_2048_2000_.tif,104,31,JSC270,2048,2048,2000,1
JSC270_32_104_2048_2000_.tif,104,32,JSC270,2048,2048,2000,1
JSC270_33_104_2048_2000_.tif,104,33,JSC270,2048,2048,2000,1
JSC270_34_104_2048_2000_.tif,104,34,JSC270,2048,2048,2000,1
JSC270_35_104_2048_2000_.tif,104,35,JSC270,2048,2048,2000,1
JSC270_36_104_2048_2000_.tif,104,36,JSC270,2048,2048,2000,1
JSC270_37_104_2048_2000_.tif,104,37,JSC270,2048,2048,2000,1
JSC270_40_104_2048_2000_.tif,104,40,JSC270,2048,2048,2000,1
JSC270_41_104_2048_2000_.tif,104,41,JSC270,2048,2048,2000,1
JSC270_42_104_2048_2000_.tif,104,42,JSC270,2048,2048,2000,1
JSC270_43_104_2048_2000_.tif,104,43,JSC270,2048,2048,2000,1
JSC270_44_104_2048_2000_.tif,104,44,JSC270,2048,2048,2000,1
JSC270_45_104_2048_2000_.tif,104,45,JSC270,2048,2048,2000,1
JSC270_46_104_2048_2000_.tif,104,46,JSC270,2048,2048,2000,1
JSC270_47_104_2048_2000_.tif,104,47,JSC270,2048,2048,2000,1
JSC270_50_104_2048_2000_.tif,104,50,JSC270,2048,2048,2000,1
JSC270_51_104_2048_2000_.tif,104,51,JSC270,2048,2048,2000,1
JSC270_52_104_2048_2000_.tif,104,52,JSC270,2048,2048,2000,1
JSC270_53_104_2048_2000_.tif,104,53,JSC270,2048,2048,2000,1
JSC270_54_104_2048_2000_.tif,104,54,JSC270,2048,2048,2000,1
JSC270_55_104_2048_2000_.tif,104,55,JSC270,2048,2048,2000,1
JSC270_56_104_2048_2000_.tif,104,56,JSC270,2048,2048,2000,1
JSC270_57_104_2048_2000_.tif,104,57,JSC270,2048,2048,2000,1
JSC270_60_104_2048_2000_.tif,104,60,JSC270,2048,2048,2000,1
JSC270_61_104_2048_2000_.tif,104,61,JSC270,2048,2048,2000,1
JSC270_62_104_2048_2000_.tif,104,62,JSC270,2048,2048,2000,1
JSC270_63_104_2048_2000_.tif,104,63,JSC270,2048,2048,2000,1
JSC270_64_104_2048_2000_.tif,104,64,JSC270,2048,2048,2000,1
JSC270_65_104_2048_2000_.tif,104,65,JSC270,2048,2048,2000,1
JSC270_66_104_2048_2000_.tif,104,66,JSC270,2048,2048,2000,1
JSC270_67_104_2048_2000_.tif,104,67,JSC270,2048,2048,2000,1
JSC270_70_104_2048_2000_.tif,104,70,JSC270,2048,2048,2000,1
JSC270_71_104_2048_2000_.tif,104,71,JSC270,2048,2048,2000,1
JSC270_72_104_2048_2000_.tif,104,72,JSC270,2048,2048,2000,1
JSC270_73_104_2048_2000_.tif,104,73,JSC270,2048,2048,2000,1
JSC270_74_104_2048_2000_.tif,104,74,JSC270,2048,2048,2000,1
JSC270_75_104_2048_2000_.tif,104,75,JSC270,2048,2048,2000,1
JSC270_76_104_2048_2000_.tif,104,76,JSC270,2048,2048,2000,1
JSC270_77_104_2048_2000_.tif,104,77,JSC270,2048,2048,2000,1
JSC271_00_104_2048_2000_.tif,104,00,JSC271,2048,2048,2000,1
JSC271_01_104_2048_2000_.tif,104,01,JSC271,2048,2048,2000,1
JSC271_02_104_2048_2000_.tif,104,02,JSC271,2048,2048,2000,1
JSC271_03_104_2048_2000_.tif,104,03,JSC271,2048,2048,2000,1
JSC271_04_104_2048_2000_.tif,104,04,JSC271,2048,2048,2000,1
JSC271_05_104_2048_2000_.tif,104,05,JSC271,2048,2048,2000,1
JSC271_06_104_2048_2000_.tif,104,06,JSC271,2048,2048,2000,1
JSC271_07_104_2048_2000_.tif,104,07,JSC271,2048,2048,2000,1
JSC271_10_104_2048_2000_.tif,104,10,JSC271,2048,2048,2000,1
JSC271_11_104_2048_2000_.tif,104,11,JSC271,2048,2048,2000,1
JSC271_12_104_2048_2000_.tif,104,12,JSC271,2048,2048,2000,1
JSC271_13_104_2048_2000_.tif,104,13,JSC271,2048,2048,2000,1
JSC271_14_104_2048_2000_.tif,104,14,JSC271,2048,2048,2000,1
JSC271_15_104_2048_2000_.tif,104,15,JSC271,2048,2048,2000,1
JSC271_16_104_2048_2000_.tif,104,16,JSC271,2048,2048,2000,1
JSC271_17_104_2048_2000_.tif,104,17,JSC271,2048,2048,2000,1
JSC271_20_104_2048_2000_.tif,104,20,JSC271,2048,2048,2000,1
JSC271_21_104_2048_2000_.tif,104,21,JSC271,2048,2048,2000,1
JSC271_22_104_2048_2000_.tif,104,22,JSC271,2048,2048,2000,1
JSC271_23_104_2048_2000_.tif,104,23,JSC271,2048,2048,2000,1
JSC271_24_104_2048_2000_.tif,104,24,JSC271,2048,2048,2000,1
JSC271_25_104_2048_2000_.tif,104,25,JSC271,2048,2048,2000,1
JSC271_26_104_2048_2000_.tif,104,26,JSC271,2048,2048,2000,1
JSC271_27_104_2048_2000_.tif,104,27,JSC271,2048,2048,2000,1
JSC271_30_104_2048_2000_.tif,104,30,JSC271,2048,2048,2000,1
JSC271_31_104_2048_2000_.tif,104,31,JSC271,2048,2048,2000,1
JSC271_32_104_2048_2000_.tif,104,32,JSC271,2048,2048,2000,1
JSC271_33_104_2048_2000_.tif,104,33,JSC271,2048,2048,2000,1
JSC271_34_104_2048_2000_.tif,104,34,JSC271,2048,2048,2000,1
JSC271_35_104_2048_2000_.tif,104,35,JSC271,2048,2048,2000,1
JSC271_36_104_2048_2000_.tif,104,36,JSC271,2048,2048,2000,1
JSC271_37_104_2048_2000_.tif,104,37,JSC271,2048,2048,2000,1
JSC271_40_104_2048_2000_.tif,104,40,JSC271,2048,2048,2000,1
JSC271_41_104_2048_2000_.tif,104,41,JSC271,2048,2048,2000,1
JSC271_42_104_2048_2000_.tif,104,42,JSC271,2048,2048,2000,1
JSC271_43_104_2048_2000_.tif,104,43,JSC271,2048,2048,2000,1
JSC271_44_104_2048_2000_.tif,104,44,JSC271,2048,2048,2000,1
JSC271_45_104_2048_2000_.tif,104,45,JSC271,2048,2048,2000,1
JSC271_46_104_2048_2000_.tif,104,46,JSC271,2048,2048,2000,1
JSC271_47_104_2048_2000_.tif,104,47,JSC271,2048,2048,2000,1
JSC271_50_104_2048_2000_.tif,104,50,JSC271,2048,2048,2000,1
JSC271_51_104_2048_2000_.tif,104,51,JSC271,2048,2048,2000,1
JSC271_52_104_2048_2000_.tif,104,52,JSC271,2048,2048,2000,1
JSC271_53_104_2048_2000_.tif,104,53,JSC271,2048,2048,2000,1
JSC271_54_104_2048_2000_.tif,104,54,JSC271,2048,2048,2000,1
JSC271_55_104_2048_2000_.tif,104,55,JSC271,2048,2048,2000,1
JSC271_56_104_2048_2000_.tif,104,56,JSC271,2048,2048,2000,1
JSC271_57_104_2048_2000_.tif,104,57,JSC271,2048,2048,2000,1
JSC271_60_104_2048_2000_.tif,104,60,JSC271,2048,2048,2000,1
JSC271_61_104_2048_2000_.tif,104,61,JSC271,2048,2048,2000,1
JSC271_62_104_2048_2000_.tif,104,62,JSC271,2048,2048,2000,1
JSC271_63_104_2048_2000_.tif,104,63,JSC271,2048,2048,2000,1
JSC271_64_104_2048_2000_.tif,104,64,JSC271,2048,2048,2000,1
JSC271_65_104_2048_2000_.tif,104,65,JSC271,2048,2048,2000,1
JSC271_66_104_2048_2000_.tif,104,66,JSC271,2048,2048,2000,1
JSC271_67_104_2048_2000_.tif,104,67,JSC271,2048,2048,2000,1
JSC271_70_104_2048_2000_.tif,104,70,JSC271,2048,2048,2000,1
JSC271_71_104_2048_2000_.tif,104,71,JSC271,2048,2048,2000,1
JSC271_72_104_2048_2000_.tif,104,72,JSC271,2048,2048,2000,1
JSC271_73_104_2048_2000_.tif,104,73,JSC271,2048,2048,2000,1
JSC271_74_104_2048_2000_.tif,104,74,JSC271,2048,2048,2000,1
JSC271_75_104_2048_2000_.tif,104,75,JSC271,2048,2048,2000,1
JSC271_76_104_2048_2000_.tif,104,76,JSC271,2048,2048,2000,1
JSC271_77_104_2048_2000_.tif,104,77,JSC271,2048,2048,2000,1
JSC272_00_104_2048_500_.tif ,104,00,JSC272,2048,2048,500,1
JSC272_01_104_2048_500_.tif ,104,01,JSC272,2048,2048,500,1
JSC272_02_104_2048_500_.tif ,104,02,JSC272,2048,2048,500,1
JSC272_03_104_2048_500_.tif ,104,03,JSC272,2048,2048,500,1
JSC272_04_104_2048_500_.tif ,104,04,JSC272,2048,2048,500,1
JSC272_05_104_2048_500_.tif ,104,05,JSC272,2048,2048,500,1
JSC272_06_104_2048_500_.tif ,104,06,JSC272,2048,2048,500,1
JSC272_07_104_2048_500_.tif ,104,07,JSC272,2048,2048,500,1
JSC272_10_104_2048_500_.tif ,104,10,JSC272,2048,2048,500,1
JSC272_11_104_2048_500_.tif ,104,11,JSC272,2048,2048,500,1
JSC272_12_104_2048_500_.tif ,104,12,JSC272,2048,2048,500,1
JSC272_13_104_2048_500_.tif ,104,13,JSC272,2048,2048,500,1
JSC272_14_104_2048_500_.tif ,104,14,JSC272,2048,2048,500,1
JSC272_15_104_2048_500_.tif ,104,15,JSC272,2048,2048,500,1
JSC272_16_104_2048_500_.tif ,104,16,JSC272,2048,2048,500,1
JSC272_17_104_2048_500_.tif ,104,17,JSC272,2048,2048,500,1
JSC272_20_104_2048_500_.tif ,104,20,JSC272,2048,2048,500,1
JSC272_21_104_2048_500_.tif ,104,21,JSC272,2048,2048,500,1
JSC272_22_104_2048_500_.tif ,104,22,JSC272,2048,2048,500,1
JSC272_23_104_2048_500_.tif ,104,23,JSC272,2048,2048,500,1
JSC272_24_104_2048_500_.tif ,104,24,JSC272,2048,2048,500,1
JSC272_25_104_2048_500_.tif ,104,25,JSC272,2048,2048,500,1
JSC272_26_104_2048_500_.tif ,104,26,JSC272,2048,2048,500,1
JSC272_27_104_2048_500_.tif ,104,27,JSC272,2048,2048,500,1
JSC272_30_104_2048_500_.tif ,104,30,JSC272,2048,2048,500,1
JSC272_31_104_2048_500_.tif ,104,31,JSC272,2048,2048,500,1
JSC272_32_104_2048_500_.tif ,104,32,JSC272,2048,2048,500,1
JSC272_33_104_2048_500_.tif ,104,33,JSC272,2048,2048,500,1
JSC272_34_104_2048_500_.tif ,104,34,JSC272,2048,2048,500,1
JSC272_35_104_2048_500_.tif ,104,35,JSC272,2048,2048,500,1
JSC272_36_104_2048_500_.tif ,104,36,JSC272,2048,2048,500,1
JSC272_37_104_2048_500_.tif ,104,37,JSC272,2048,2048,500,1
JSC272_40_104_2048_500_.tif ,104,40,JSC272,2048,2048,500,1
JSC272_41_104_2048_500_.tif ,104,41,JSC272,2048,2048,500,1
JSC272_42_104_2048_500_.tif ,104,42,JSC272,2048,2048,500,1
JSC272_43_104_2048_500_.tif ,104,43,JSC272,2048,2048,500,1
JSC272_44_104_2048_500_.tif ,104,44,JSC272,2048,2048,500,1
JSC272_45_104_2048_500_.tif ,104,45,JSC272,2048,2048,500,1
JSC272_46_104_2048_500_.tif ,104,46,JSC272,2048,2048,500,1
JSC272_47_104_2048_500_.tif ,104,47,JSC272,2048,2048,500,1
JSC272_50_104_2048_500_.tif ,104,50,JSC272,2048,2048,500,1
JSC272_51_104_2048_500_.tif ,104,51,JSC272,2048,2048,500,1
JSC272_52_104_2048_500_.tif ,104,52,JSC272,2048,2048,500,1
JSC272_53_104_2048_500_.tif ,104,53,JSC272,2048,2048,500,1
JSC272_54_104_2048_500_.tif ,104,54,JSC272,2048,2048,500,1
JSC272_55_104_2048_500_.tif ,104,55,JSC272,2048,2048,500,1
JSC272_56_104_2048_500_.tif ,104,56,JSC272,2048,2048,500,1
JSC272_57_104_2048_500_.tif ,104,57,JSC272,2048,2048,500,1
JSC272_60_104_2048_500_.tif ,104,60,JSC272,2048,2048,500,1
JSC272_61_104_2048_500_.tif ,104,61,JSC272,2048,2048,500,1
JSC272_62_104_2048_500_.tif ,104,62,JSC272,2048,2048,500,1
JSC272_63_104_2048_500_.tif ,104,63,JSC272,2048,2048,500,1
JSC272_64_104_2048_500_.tif ,104,64,JSC272,2048,2048,500,1
JSC272_65_104_2048_500_.tif ,104,65,JSC272,2048,2048,500,1
JSC272_66_104_2048_500_.tif ,104,66,JSC272,2048,2048,500,1
JSC272_67_104_2048_500_.tif ,104,67,JSC272,2048,2048,500,1
JSC272_70_104_2048_500_.tif ,104,70,JSC272,2048,2048,500,1
JSC272_71_104_2048_500_.tif ,104,71,JSC272,2048,2048,500,1
JSC272_72_104_2048_500_.tif ,104,72,JSC272,2048,2048,500,1
JSC272_73_104_2048_500_.tif ,104,73,JSC272,2048,2048,500,1
JSC272_74_104_2048_500_.tif ,104,74,JSC272,2048,2048,500,1
JSC272_75_104_2048_500_.tif ,104,75,JSC272,2048,2048,500,1
JSC272_76_104_2048_500_.tif ,104,76,JSC272,2048,2048,500,1
JSC272_77_104_2048_500_.tif ,104,77,JSC272,2048,2048,500,1
JSC273_00_104_2048_2000_.tif,104,00,JSC273,2048,2048,2000,1
JSC273_01_104_2048_2000_.tif,104,01,JSC273,2048,2048,2000,1
JSC273_02_104_2048_2000_.tif,104,02,JSC273,2048,2048,2000,1
JSC273_03_104_2048_2000_.tif,104,03,JSC273,2048,2048,2000,1
JSC273_04_104_2048_2000_.tif,104,04,JSC273,2048,2048,2000,1
JSC273_05_104_2048_2000_.tif,104,05,JSC273,2048,2048,2000,1
JSC273_06_104_2048_2000_.tif,104,06,JSC273,2048,2048,2000,1
JSC273_07_104_2048_2000_.tif,104,07,JSC273,2048,2048,2000,1
JSC273_10_104_2048_2000_.tif,104,10,JSC273,2048,2048,2000,1
JSC273_11_104_2048_2000_.tif,104,11,JSC273,2048,2048,2000,1
JSC273_12_104_2048_2000_.tif,104,12,JSC273,2048,2048,2000,1
JSC273_13_104_2048_2000_.tif,104,13,JSC273,2048,2048,2000,1
JSC273_14_104_2048_2000_.tif,104,14,JSC273,2048,2048,2000,1
JSC273_15_104_2048_2000_.tif,104,15,JSC273,2048,2048,2000,1
JSC273_16_104_2048_2000_.tif,104,16,JSC273,2048,2048,2000,1
JSC273_17_104_2048_2000_.tif,104,17,JSC273,2048,2048,2000,1
JSC273_20_104_2048_2000_.tif,104,20,JSC273,2048,2048,2000,1
JSC273_21_104_2048_2000_.tif,104,21,JSC273,2048,2048,2000,1
JSC273_22_104_2048_2000_.tif,104,22,JSC273,2048,2048,2000,1
